SalesDate,SalesID,CustomerID,SalesPersonID,ProductID,Quantity,Sales,StoreID,OrderStatus
2020-06-02,1567,7,4,10,15,96.3,3,Complete
2020-06-02,1568,7,4,52,21,1696.1,3,Complete
2020-06-02,1569,7,4,62,37,1013.5,3,Complete
2020-06-02,1570,37,9,50,13,243.6,1,Complete
2020-06-02,1571,37,3,69,16,33.3,1,Complete
2020-06-02,1572,80,1,18,31,1024.3,1,Complete
2020-06-02,1573,80,1,29,31,4234.5,1,Complete
2020-06-02,1574,80,1,39,37,2539.5,1,Complete
2020-06-03,1575,37,3,11,30,919.2,2,Complete
2020-06-03,1576,37,3,54,80,2913.6,2,Complete
2020-06-03,1577,37,3,66,60,1168.8,2,Complete
2020-06-03,1578,37,3,18,30,755.7,1,Complete
2020-06-03,1579,37,3,23,15,133.7,1,Complete
2020-06-03,1580,37,3,64,8,291.1,1,Complete
2020-06-03,1581,11,2,7,30,1192.2,1,Complete
2020-06-03,1582,11,2,56,20,796.4,1,Complete
2020-06-03,1583,7,4,31,30,275.8,4,Complete
2020-06-03,1584,7,4,57,13,252.7,4,Complete
2020-06-05,1585,60,4,56,34,1295.9,3,Complete
2020-06-05,1586,23,6,40,11,223.2,2,Complete
2020-06-05,1587,60,4,56,31,1207.8,5,Complete
2020-06-05,1588,32,1,28,22,1026.5,1,Complete
2020-06-05,1589,32,1,39,22,1490.1,1,Complete
2020-06-06,1590,37,3,14,70,1743.7,3,Complete
2020-06-06,1591,37,3,65,20,197.4,3,Complete
2020-06-06,1592,89,9,2,12,246.0,4,Complete
2020-06-06,1593,89,9,21,12,129.0,4,Complete
2020-06-06,1594,89,9,53,10,623.2,4,Complete
2020-06-06,1595,89,9,61,25,650.5,4,Complete
2020-06-06,1596,23,6,24,86,440.8,2,Complete
2020-06-06,1597,23,6,51,19,2107.8,2,Complete
2020-06-06,1598,63,8,38,35,3194.1,9,Complete
2020-06-06,1599,63,8,53,33,2373.5,9,Complete
2020-06-06,1600,63,8,59,70,632.1,9,Complete
2020-06-06,1601,63,8,64,35,1339.2,9,Complete
2020-06-07,1602,35,3,24,17,92.0,8,Complete
2020-06-07,1603,35,3,40,6,119.3,8,Complete
2020-06-07,1604,35,3,42,37,616.9,8,Complete
2020-06-08,1605,46,9,28,24,1303.4,9,Complete
2020-06-08,1606,46,9,49,30,711.6,9,Complete
2020-06-08,1607,12,4,35,3,16.0,1,Complete
2020-06-08,1608,12,2,41,9,74.0,1,Complete
2020-06-08,1609,12,2,68,5,54.6,1,Complete
2020-06-08,1610,68,6,31,36,285.4,7,Complete
2020-06-08,1611,68,6,51,7,639.2,7,Complete
2020-06-08,1612,68,6,58,24,1240.8,7,Complete
2020-06-08,1613,68,6,72,25,275.5,7,Complete
2020-06-08,1614,68,6,73,11,11.3,7,Complete
2020-06-08,1615,37,3,2,42,833.3,4,Complete
2020-06-08,1616,37,3,16,45,408.0,4,Complete
2020-06-08,1617,37,3,29,22,2787.9,4,Complete
2020-06-08,1618,37,3,61,84,2138.8,4,Complete
2020-06-09,1619,37,2,2,47,799.3,8,Complete
2020-06-09,1620,37,2,36,47,334.5,8,Complete
2020-06-09,1621,37,2,59,35,310.5,8,Complete
2020-06-09,1622,37,2,62,18,488.7,8,Complete
2020-06-09,1623,1,8,1,9,202.4,8,Complete
2020-06-09,1624,1,8,13,11,332.4,8,Complete
2020-06-09,1625,1,8,56,33,1584.3,8,Complete
2020-06-09,1626,13,3,21,12,115.5,7,Complete
2020-06-09,1627,13,3,37,1,4.1,7,Complete
2020-06-09,1628,28,4,44,15,1356.2,5,Complete
2020-06-09,1629,28,4,77,7,109.1,5,Complete
2020-06-10,1630,1,8,1,9,165.3,6,Complete
2020-06-10,1631,1,8,13,11,271.5,6,Complete
2020-06-10,1632,1,8,56,32,1254.8,6,Complete
2020-06-10,1633,91,8,31,27,226.6,8,Complete
2020-06-10,1634,91,8,58,14,665.1,8,Complete
2020-06-10,1635,39,3,6,6,25.8,5,Complete
2020-06-10,1636,39,3,13,12,320.8,5,Complete
2020-06-10,1637,39,3,14,9,220.3,5,Complete
2020-06-10,1638,39,3,31,4,36.1,5,Complete
2020-06-10,1639,39,3,72,38,482.3,5,Complete
2020-06-10,1640,46,2,10,28,192.2,7,Complete
2020-06-10,1641,46,2,26,15,465.6,7,Complete
2020-06-10,1642,46,2,60,7,35.9,7,Complete
2020-06-11,1643,42,1,38,20,1500.8,1,Complete
2020-06-11,1644,42,1,41,13,135.5,1,Complete
2020-06-11,1645,42,1,44,77,5678.0,1,Complete
2020-06-11,1646,42,1,65,10,100.8,1,Complete
2020-06-11,1647,51,1,24,25,110.8,5,Complete
2020-06-11,1648,51,1,64,18,634.3,5,Complete
2020-06-11,1649,19,3,24,22,83.8,9,Complete
2020-06-11,1650,19,3,29,16,1848.3,9,Complete
2020-06-11,1651,19,3,40,18,301.0,9,Complete
2020-06-11,1652,19,3,45,27,240.1,9,Complete
2020-06-11,1653,19,9,50,22,287.6,9,Complete
2020-06-12,1654,19,3,2,25,480.5,7,Complete
2020-06-12,1655,19,3,11,50,1455.0,7,Complete
2020-06-12,1656,19,3,30,35,840.7,7,Complete
2020-06-12,1657,19,3,58,30,1319.1,7,Complete
2020-06-12,1658,37,9,50,15,247.4,1,Complete
2020-06-12,1659,37,3,69,18,32.9,1,Complete
2020-06-12,1660,35,3,69,15,24.5,2,Complete
2020-06-12,1661,35,3,75,26,158.6,2,Complete
2020-06-13,1448,63,8,35,100,606.0,6,Complete
2020-06-13,1466,32,1,74,23,770.6,1,Complete
2020-06-13,1484,68,6,31,28,251.6,9,Complete
2020-06-14,1449,63,8,62,40,1211.2,6,Complete
2020-06-14,1467,71,9,28,19,815.0,2,Complete
2020-06-14,1485,68,6,51,6,621.0,9,Complete
2020-06-15,1450,67,2,16,40,355.2,7,Complete
2020-06-15,1468,71,9,44,124,8766.3,2,Complete
2020-06-15,1486,68,6,58,19,1113.5,9,Complete
2020-06-16,1451,67,4,34,20,153.4,7,Complete
2020-06-16,1469,11,2,7,34,1222.6,1,Complete
2020-06-16,1487,68,6,72,20,249.8,9,Complete
2020-06-17,1452,67,2,46,15,183.5,7,Complete
2020-06-17,1470,11,2,56,23,828.7,1,Complete
2020-06-17,1488,68,6,73,8,9.3,9,Complete
2020-06-18,1453,46,2,10,30,195.3,7,Complete
2020-06-18,1471,20,4,23,69,636.4,4,Complete
2020-06-18,1489,84,4,7,9,340.6,8,Complete
2020-06-19,1454,46,2,26,16,471.0,7,Complete
2020-06-19,1472,20,4,63,75,1444.6,4,Complete
2020-06-19,1490,84,4,35,28,147.8,8,Complete
2020-06-20,1455,46,2,60,8,38.9,7,Complete
2020-06-20,1473,49,6,26,31,1253.1,6,Complete
2020-06-20,1491,84,4,62,37,950.9,8,Complete
2020-06-21,1456,32,1,31,60,541.8,1,Complete
2020-06-21,1474,49,6,42,42,669.0,6,Complete
2020-06-21,1492,65,2,5,13,81.1,1,Complete
2020-06-22,1457,32,4,35,40,262.4,1,Complete
2020-06-22,1475,49,6,49,31,732.0,6,Complete
2020-06-22,1493,65,2,7,16,685.3,1,Complete
2020-06-23,1458,32,1,46,45,487.4,1,Complete
2020-06-23,1476,61,2,19,4,45.6,3,Complete
2020-06-23,1494,65,2,56,2,77.3,1,Complete
2020-06-24,1459,32,1,72,24,262.6,1,Complete
2020-06-24,1477,61,2,26,27,1072.8,3,Complete
2020-06-24,1495,32,1,17,49,1071.1,1,Complete
2020-06-25,1460,31,2,31,14,107.7,3,Complete
2020-06-25,1478,61,2,53,13,906.3,3,Complete
2020-06-25,1496,32,1,28,34,1240.5,1,Complete
2020-06-26,1461,31,2,59,20,178.4,3,Complete
2020-06-26,1479,61,2,77,9,135.0,3,Complete
2020-06-26,1497,32,4,43,15,138.3,1,Complete
2020-06-27,1462,19,3,1,23,539.6,3,Complete
2020-06-27,1480,79,8,48,16,627.4,5,Complete
2020-06-27,1498,34,3,13,46,1179.5,3,Complete
2020-06-28,1463,19,3,5,27,195.5,3,Complete
2020-06-28,1481,79,8,70,26,864.2,5,Complete
2020-06-28,1499,34,3,65,24,253.9,3,Complete
2020-06-29,1464,32,1,1,17,376.2,1,Complete
2020-06-29,1482,19,2,68,24,306.6,2,Complete
2020-06-29,1500,34,3,68,23,292.6,3,Complete
2020-06-30,1465,32,1,64,35,1222.2,1,Complete
2020-06-30,1483,19,2,75,5,42.8,2,Complete
2020-06-30,1501,46,2,74,17,580.3,5,Complete
2020-07-01,1700,79,8,19,11,93.3,7,Complete
2020-07-01,1701,79,8,49,35,595.1,7,Complete
2020-07-01,1702,20,4,23,62,519.0,6,Complete
2020-07-01,1703,20,4,63,68,1188.5,6,Complete
2020-07-01,1704,23,6,24,73,280.6,6,Complete
2020-07-01,1705,23,6,51,16,1331.3,6,Complete
2020-07-01,1706,62,2,19,5,51.2,1,Complete
2020-07-01,1707,62,2,26,28,988.3,1,Complete
2020-07-01,1708,62,2,54,22,781.4,1,Complete
2020-07-01,1709,19,9,11,13,398.7,7,Complete
2020-07-01,1710,19,9,16,12,110.9,7,Complete
2020-07-01,1711,19,9,22,21,69.7,7,Complete
2020-07-01,1712,19,9,31,26,217.7,7,Complete
2020-07-01,1713,19,9,35,5,31.6,7,Complete
2020-07-01,1714,76,5,1,11,216.4,7,Complete
2020-07-01,1715,76,5,35,64,393.5,7,Complete
2020-07-01,1716,76,5,42,32,428.9,7,Complete
2020-07-01,1717,76,5,54,11,412.9,7,Complete
2020-07-02,1718,33,3,29,10,1173.0,8,Complete
2020-07-02,1719,33,3,72,4,50.6,8,Complete
2020-07-02,1720,73,9,2,25,479.3,3,Complete
2020-07-02,1721,73,9,14,42,916.9,3,Complete
2020-07-02,1722,73,9,25,7,100.9,3,Complete
2020-07-02,1723,73,9,26,70,2199.4,3,Complete
2020-07-02,1724,73,9,31,32,257.6,3,Complete
2020-07-02,1725,80,1,24,5,21.7,8,Complete
2020-07-02,1726,80,1,38,15,1150.4,8,Complete
2020-07-02,1727,80,1,44,9,691.3,8,Complete
2020-07-02,1728,46,2,10,31,176.9,7,Complete
2020-07-02,1729,46,2,26,16,412.9,7,Complete
2020-07-02,1730,46,2,60,8,34.1,7,Complete
2020-06-01,1502,21,3,19,17,176.1,8,Complete
2020-07-02,1731,8,4,17,40,914.5,7,Complete
2020-07-02,1732,8,4,29,20,2419.1,7,Complete
2020-07-02,1733,49,6,26,26,1085.8,4,Complete
2020-07-02,1734,49,6,42,35,576.0,4,Complete
2020-07-02,1735,49,6,49,26,634.3,4,Complete
2020-07-02,1736,31,2,31,14,124.2,3,Complete
2020-07-02,1737,31,2,59,20,205.8,3,Complete
2020-07-02,1738,44,8,1,35,817.1,2,Complete
2020-07-02,1739,44,8,8,21,474.4,2,Complete
2020-07-02,1740,44,8,30,17,474.9,2,Complete
2020-07-02,1741,44,8,40,22,433.4,2,Complete
2020-07-02,1742,63,8,35,90,578.2,2,Complete
2020-07-02,1743,63,8,62,36,1155.6,2,Complete
2020-07-02,1744,25,8,23,41,451.7,3,Complete
2020-07-02,1745,25,8,26,24,985.7,3,Complete
2020-07-02,1746,25,8,36,20,195.6,3,Complete
2020-07-02,1747,25,8,37,28,133.7,3,Complete
2020-07-02,1748,25,8,72,25,368.2,3,Complete
2020-07-02,1749,46,2,10,33,268.2,3,Complete
2020-07-02,1750,46,2,26,18,661.6,3,Complete
2020-07-02,1751,46,2,60,9,54.6,3,Complete
2020-07-02,1752,58,8,45,19,189.3,4,Complete
2020-07-02,1753,58,8,53,5,332.9,4,Complete
2020-07-02,1754,58,8,67,27,1703.4,4,Complete
2020-07-02,1755,89,9,2,14,356.2,6,Complete
2020-07-02,1756,89,9,21,14,186.8,6,Complete
2020-07-02,1757,89,9,53,12,928.3,6,Complete
2020-07-02,1758,89,9,61,30,968.9,6,Complete
2020-07-02,1759,56,8,13,9,186.5,1,Complete
2020-07-02,1760,56,8,39,9,495.6,1,Complete
2020-07-02,1761,23,6,14,31,756.8,7,Complete
2020-07-02,1762,23,6,19,37,357.8,7,Complete
2020-07-02,1763,23,6,24,19,88.6,7,Complete
2020-07-02,1764,23,6,51,21,2429.7,7,Complete
2020-07-02,1765,23,6,56,42,1906.3,7,Complete
2020-07-02,1766,89,3,33,66,1761.2,7,Complete
2020-07-02,1767,89,3,72,22,260.8,7,Complete
2020-07-02,1768,48,1,1,23,441.8,5,Complete
2020-07-02,1769,11,3,59,4,31.1,7,Complete
2020-07-02,1770,23,6,8,17,322.8,5,Complete
2020-07-02,1771,23,6,75,10,80.4,5,Complete
2020-07-02,1772,79,8,26,5,180.7,2,Complete
2020-07-02,1773,79,8,40,17,352.2,2,Complete
2020-07-02,1774,15,9,56,35,1316.2,8,Complete
2020-07-03,1775,73,9,11,6,160.3,3,Complete
2020-07-03,1776,73,9,28,12,522.2,3,Complete
2020-07-03,1777,23,6,24,80,335.2,2,Complete
2020-07-03,1778,23,6,51,18,1632.4,2,Complete
2020-07-03,1779,1,8,1,8,156.2,6,Complete
2020-07-03,1780,1,8,13,10,262.4,6,Complete
2020-07-03,1781,1,8,56,30,1250.7,6,Complete
2020-07-03,1782,39,9,55,44,1706.9,6,Complete
2020-07-03,1783,39,9,59,30,273.1,6,Complete
2020-07-03,1784,56,8,11,30,718.5,9,Complete
2020-07-03,1785,56,8,69,15,29.7,9,Complete
2020-07-03,1786,56,8,71,15,455.1,9,Complete
2020-07-03,1787,87,8,14,24,675.7,4,Complete
2020-07-03,1788,51,5,12,17,192.0,1,Complete
2020-07-03,1789,51,1,16,18,198.5,1,Complete
2020-07-03,1790,51,1,64,7,270.8,1,Complete
2020-07-03,1791,51,1,74,34,1234.0,1,Complete
2020-07-03,1792,39,9,25,17,235.3,8,Complete
2020-07-03,1793,39,9,70,14,403.4,8,Complete
2020-07-03,1794,23,6,16,23,231.2,8,Complete
2020-07-03,1795,23,6,33,23,725.7,8,Complete
2020-07-03,1796,23,6,46,12,162.6,8,Complete
2020-07-03,1797,37,3,18,29,680.9,4,Complete
2020-07-03,1798,37,3,23,15,124.6,4,Complete
2020-07-03,1799,37,3,64,8,271.4,4,Complete
2020-07-03,1800,11,2,7,30,1173.9,5,Complete
2020-07-03,1801,11,2,56,20,784.2,5,Complete
2020-07-03,1802,86,7,1,15,317.6,4,Complete
2020-07-03,1803,86,7,23,25,251.7,4,Complete
2020-07-04,1804,5,9,17,10,270.0,4,Complete
2020-07-04,1805,5,9,26,15,464.6,4,Complete
2020-07-04,1806,5,9,35,8,45.6,4,Complete
2020-07-04,1807,5,9,41,30,275.7,4,Complete
2020-07-04,1808,37,3,18,28,862.3,2,Complete
2020-07-04,1809,37,3,23,14,152.5,2,Complete
4KJlZDR2y8ary,1810,37,3,64,7,311.4,2,Complete
2020-07-05,1811,82,1,19,14,125.3,8,Complete
2020-07-05,1812,82,1,24,24,97.7,8,Complete
2020-07-05,1813,82,1,31,4,32.0,8,Complete
2020-07-05,1814,82,1,52,18,1335.4,8,Complete
2020-07-05,1815,41,4,36,7,63.0,5,Complete
2020-07-06,1816,20,4,23,74,773.0,2,Complete
2020-07-06,1817,20,4,63,81,1766.8,2,Complete
2020-07-06,1818,82,1,19,15,128.8,6,Complete
2020-07-06,1819,82,1,24,25,97.6,6,Complete
2020-07-06,1820,82,1,31,4,30.7,6,Complete
2020-07-06,1821,82,1,52,18,1280.8,6,Complete
2020-07-06,1822,16,3,13,1,24.2,4,Complete
2020-07-06,1823,16,3,23,19,144.1,4,Complete
2020-07-06,1824,82,1,65,14,123.4,5,Complete
2020-07-06,1825,82,1,66,10,185.1,5,Complete
2020-07-06,1826,82,1,69,10,17.4,5,Complete
2020-07-07,1827,84,4,7,10,451.7,6,Complete
2020-07-07,1828,84,4,35,29,182.6,6,Complete
2020-07-07,1829,84,4,62,39,1196.1,6,Complete
2020-07-07,1830,37,9,31,60,591.6,7,Complete
2020-07-07,1831,37,9,51,3,368.5,7,Complete
2020-07-07,1832,37,9,59,40,366.6,7,Complete
2020-07-07,1833,39,3,21,49,387.0,8,Complete
2020-07-07,1834,39,3,49,26,448.7,8,Complete
2020-07-07,1835,28,4,16,44,464.3,3,Complete
2020-07-07,1836,28,4,35,22,154.4,3,Complete
2020-07-07,1837,28,4,44,44,3736.7,3,Complete
2020-07-07,1838,23,6,47,29,930.5,4,Complete
2020-07-07,1839,23,6,59,12,120.5,4,Complete
2020-07-08,1840,5,2,44,16,1292.5,8,Complete
2020-07-08,1841,5,2,59,15,128.6,8,Complete
2020-07-08,1842,5,2,63,8,168.2,8,Complete
2020-07-08,1843,5,2,73,25,26.8,8,Complete
2020-07-08,1844,24,7,4,15,303.2,3,Complete
2020-07-08,1845,24,7,72,24,264.7,3,Complete
2020-07-08,1846,24,7,73,24,24.5,3,Complete
2020-07-08,1847,79,8,48,13,426.4,3,Complete
2020-07-08,1848,79,8,70,21,583.9,3,Complete
2020-07-10,1849,37,9,18,31,839.5,8,Complete
2020-07-10,1850,37,9,41,99,1033.0,8,Complete
2020-07-10,1851,37,9,42,25,362.0,8,Complete
2020-07-11,1852,7,4,11,35,917.0,6,Complete
2020-07-11,1853,7,4,18,18,474.5,6,Complete
2020-07-11,1854,7,4,76,10,3986.3,6,Complete
2020-07-11,1855,5,2,44,17,1688.8,2,Complete
2020-07-11,1856,5,2,59,16,168.6,2,Complete
2020-07-11,1857,5,2,63,8,206.8,2,Complete
2020-07-11,1858,5,2,73,26,34.2,2,Complete
2020-07-12,1859,37,2,33,24,577.4,1,Complete
2020-07-12,1860,82,1,30,18,469.3,1,Complete
2020-07-12,1861,82,1,56,70,2804.2,1,Complete
2020-07-12,1862,82,1,65,20,181.2,1,Complete
2020-07-12,1863,82,1,71,60,1823.4,1,Complete
2020-07-12,1864,44,7,30,10,263.1,4,Complete
2020-07-12,1865,44,7,40,10,184.8,4,Complete
2020-07-12,1866,44,7,54,10,369.5,4,Complete
2020-07-12,1867,59,4,14,30,815.7,1,Complete
2020-07-13,1662,13,3,21,10,101.4,9,QhIX
2020-07-13,1681,63,8,3,54,1226.7,1,Complete
2020-07-14,1663,13,3,37,1,4.4,9,Complete
2020-07-14,1682,63,8,26,36,1464.7,1,Complete
2020-07-15,1664,67,2,49,24,454.8,1,Complete
2020-07-15,1683,63,SLsAspk,38,27,2705.1,1,Complete
2020-07-16,1665,67,2,60,40,204.8,1,Complete
2020-07-16,1684,63,8,68,32,496.3,1,Complete
2020-07-17,1666,82,1,4,15,357.9,1,Complete
2020-07-17,1685,73,3,72,21,251.6,6,Complete
2020-07-18,1667,82,1,7,50,2124.0,1,Complete
2020-07-18,1686,42,1,38,20,1691.2,7,Complete
2020-07-19,1668,82,1,8,10,219.7,1,Complete
2020-07-19,1687,42,1,41,13,152.6,7,Complete
2020-07-20,1669,82,1,20,39,3433.2,4,Complete
2020-07-20,1688,42,1,44,77,6398.3,7,Complete
2020-07-21,1670,82,1,28,35,1618.1,4,Complete
2020-07-21,1689,42,1,65,10,113.6,7,Complete
2020-07-22,1671,82,1,56,70,2674.7,4,Complete
2020-07-22,1690,48,1,53,3,238.3,5,Complete
2020-07-23,1672,82,1,65,39,429.0,4,Complete
2020-07-23,1691,23,6,8,16,384.5,3,Complete
2020-07-24,1673,82,1,75,50,368.5,4,Complete
2020-07-24,1692,23,6,75,10,101.8,3,Complete
2020-07-25,1674,37,9,18,25,681.3,6,Complete
2020-07-25,1693,65,3,20,7,634.3,1,Complete
2020-07-26,1675,37,9,41,80,840.0,6,Complete
2020-07-26,1694,65,3,31,45,360.8,1,Complete
2020-07-27,1676,37,9,42,20,291.4,6,Complete
2020-07-27,1695,65,3,72,27,326.0,1,Complete
2020-07-28,1677,91,8,31,35,352.9,8,Complete
2020-07-28,1696,19,3,2,31,655.1,5,Complete
2020-07-29,1678,91,8,58,17,970.3,8,Complete
2020-07-29,1697,19,3,11,62,1983.8,5,Complete
2020-07-30,1679,18,6,42,6,100.1,1,Complete
2020-07-30,1698,19,3,30,43,1135.7,5,Complete
2020-07-31,1680,18,6,69,7,15.5,1,Complete
2020-07-31,1699,19,3,58,37,1788.8,5,Complete
2020-08-01,1906,37,9,51,3,279.3,9,Complete
2020-08-01,1907,37,9,59,47,326.5,9,Complete
2020-08-01,1908,37,9,50,47,830.0,3,Complete
2020-08-01,1909,37,9,63,41,918.2,3,Complete
2020-08-01,1910,89,3,2,44,749.4,3,Complete
2020-08-01,1911,89,3,16,38,352.4,3,Complete
2020-08-01,1912,89,3,44,2,132.3,3,Complete
2020-08-01,1913,84,4,7,10,437.1,1,Complete
2020-08-01,1914,84,4,35,30,182.9,1,Complete
2020-08-01,1915,84,4,62,40,1187.2,1,Complete
2020-08-01,1916,80,1,10,15,103.6,6,Complete
2020-08-01,1917,80,1,13,10,273.8,6,Complete
2020-08-01,1918,17,8,26,13,446.1,7,Complete
2020-08-01,1919,17,8,53,22,1756.8,7,Complete
2020-08-01,1920,63,8,2,14,224.5,3,Complete
2020-08-01,1921,63,8,20,19,1271.5,3,Complete
2020-08-01,1922,63,8,26,79,2148.0,3,Complete
2020-08-01,1923,63,8,51,55,5017.9,3,Complete
2020-08-01,1924,63,8,72,44,499.9,3,Complete
2020-08-02,1925,61,2,13,20,460.6,1,Complete
2020-08-02,1926,61,2,44,24,1984.3,1,Complete
2020-08-02,1927,61,2,51,2,213.1,1,Complete
2020-08-02,1928,59,4,36,30,219.3,5,Complete
2020-08-02,1929,59,4,40,15,276.9,5,Complete
2020-08-02,1930,59,5,11,14,500.9,3,Complete
2020-08-02,1931,59,5,38,58,5259.7,3,Complete
2020-08-02,1932,65,2,5,12,58.8,8,Complete
2020-08-02,1933,65,2,7,15,504.1,8,Complete
2020-08-02,1934,65,2,56,2,60.6,8,Complete
2020-08-02,1935,73,9,2,23,542.4,5,Complete
2020-08-02,1936,73,9,14,39,1047.4,5,Complete
2020-08-02,1937,73,9,25,7,124.2,5,Complete
2020-08-02,1938,73,9,26,65,2512.6,5,Complete
2020-08-02,1939,73,9,31,30,297.1,5,Complete
2020-08-02,1940,59,4,14,36,1043.3,9,Complete
2020-08-02,1941,51,1,62,3,94.5,7,Complete
2020-08-02,1942,63,r,35,109,757.5,4,Complete
2020-08-02,1943,63,8,62,44,1527.8,4,Complete
2020-08-02,1944,67,2,16,45,341.5,5,Complete
2020-08-02,1945,67,4,34,22,144.2,5,Complete
2020-08-02,1946,67,2,46,17,177.7,5,Complete
2020-08-02,1947,46,2,10,37,285.8,5,Complete
2020-08-02,1948,46,2,26,20,698.5,5,Complete
2020-08-02,1949,46,2,60,10,57.7,5,Complete
2020-08-02,1950,91,8,31,26,273.1,2,Complete
2020-08-02,1951,91,8,58,13,772.9,2,Complete
2020-08-02,1952,46,9,7,18,754.8,1,Complete
2020-08-02,1953,46,9,13,12,308.7,1,Complete
2020-08-02,1954,82,1,19,11,112.9,1,Complete
2020-08-02,1955,82,1,24,19,88.6,1,Complete
2020-08-02,1956,82,1,31,3,27.5,1,Complete
2020-08-02,1957,82,1,52,14,1190.8,1,Complete
2020-08-02,1958,25,8,23,42,400.9,7,Complete
2020-08-02,1959,25,8,26,25,889.5,7,Complete
2020-08-02,1960,25,8,36,21,177.9,7,Complete
2020-08-02,1961,25,8,37,29,119.9,7,Complete
2020-08-02,1962,25,8,72,26,331.7,7,Complete
2020-08-03,1963,37,2,2,40,701.6,8,Complete
2020-08-03,1964,37,2,36,40,293.6,8,Complete
2020-08-03,1965,37,2,59,30,274.5,8,Complete
2020-08-03,1966,37,2,62,15,420.0,8,Complete
2020-08-03,1967,38,3,33,12,319.1,3,Complete
2020-08-03,1968,38,3,71,12,391.4,3,Complete
2020-08-03,1969,3,9,43,18,249.6,1,Complete
2020-08-03,1970,3,3,48,18,698.8,1,Complete
2020-08-03,1971,91,8,31,26,268.7,4,Complete
2020-08-03,1972,91,8,58,13,760.6,4,Complete
2020-08-03,1973,39,9,30,8,175.7,8,Complete
2020-08-03,1974,39,9,43,15,162.2,8,Complete
2020-08-03,1975,80,1,24,5,21.5,8,Complete
2020-08-03,1976,80,1,38,15,1143.9,8,Complete
2020-08-03,1977,80,1,44,9,687.4,8,Complete
2020-08-03,1978,58,7,52,21,1648.6,6,Complete
2020-08-03,1979,63,8,35,104,597.6,6,Complete
2020-08-03,1980,63,8,62,42,1205.9,6,Complete
2020-08-03,1981,80,1,11,16,496.3,4,Complete
2020-08-03,1982,80,4,43,5,67.6,4,Complete
2020-08-03,1983,1N,1,68,21,339.9,4,Complete
2020-08-03,1984,80,1,70,13,425.3,4,Complete
2020-08-05,1985,21,3,19,17,180.3,4,Complete
2020-08-05,1986,21,3,33,47,1462.4,4,Complete
2020-08-05,1987,61,2,19,4,35.5,1,Complete
2020-08-05,1988,61,2,26,31,957.7,1,Complete
2020-08-05,1989,61,2,53,16,867.3,1,Complete
2020-08-05,1990,61,2,77,10,116.7,1,Complete
2020-08-05,1991,16,2,2,11,230.2,5,Complete
2020-08-05,1992,16,2,22,13,50.9,5,Complete
2020-08-05,1993,16,2,72,11,144.7,5,Complete
2020-08-05,1994,37,3,11,37,1091.7,4,Complete
2020-08-05,1995,37,3,54,99,3472.2,4,Complete
2020-08-05,1996,37,3,66,74,1388.2,4,Complete
2020-08-06,1997,87,8,14,20,509.8,2,Complete
2020-08-07,1998,25,8,59,28,277.1,2,Complete
2020-08-07,1999,25,8,73,19,25.9,2,Complete
2020-08-09,2000,46,2,11,14,443.5,2,Complete
2020-08-09,2001,46,2,16,36,401.0,2,Complete
2020-08-09,2002,46,2,69,18,40.5,2,Complete
2020-08-09,2003,32,1,1,18,395.3,4,Complete
2020-08-09,2004,32,1,64,35,1212.9,4,Complete
2020-08-09,2005,32,1,74,23,764.7,4,Complete
2020-08-10,2006,37,3,45,13,136.5,8,Complete
2020-08-10,2007,37,3,52,17,1695.7,8,Complete
2020-08-10,2008,37,3,53,35,2652.3,8,Complete
2020-08-10,2009,46,2,10,36,257.4,1,Complete
2020-08-10,2010,46,2,26,19,614.4,1,Complete
2020-08-10,2011,46,2,60,9,48.0,1,Complete
2020-08-10,2012,39,9,30,9,213.8,2,Complete
2020-08-10,2013,39,9,43,17,198.7,2,Complete
2020-08-11,2014,3,9,11,50,1415.0,5,Complete
2020-08-11,2015,3,9,40,10,194.0,5,Complete
2020-08-11,2016,3,9,57,5,101.9,5,nCYNj2qGHfSVTaNOTaeigVRyaoajW5
2020-08-11,2017,3,9,59,15,114.9,5,Complete
2020-08-11,2018,29,4,10,5,32.5,8,Complete
2020-08-12,2019,21,2,25,10,144.1,7,Complete
2020-08-12,2020,21,2,39,52,3330.7,7,Complete
2020-08-12,2021,21,2,40,4,74.2,7,Complete
2020-08-12,2022,21,2,75,6,50.7,7,Complete
2020-08-12,2023,23,6,47,25,624.0,8,Complete
2020-08-12,2024,23,6,51,20,1843.4,8,Complete
2020-08-12,2025,23,6,52,30,2574.9,8,Complete
2020-08-12,2026,23,6,53,18,1022.1,8,Complete
2020-08-12,2027,23,6,73,3,3.0,8,Complete
2020-08-12,2028,37,2,2,39,640.7,4,Complete
e,2029,37,2,36,39,268.1,4,Complete
2020-08-12,2030,37,2,59,29,248.5,4,Complete
2020-08-12,2031,37,2,62,15,393.4,4,Complete
2020-08-12,2032,32,1,33,19,496.0,4,Complete
2020-08-12,2033,32,1,62,10,288.8,4,Complete
2020-08-13,1868,63,8,1,45,887.4,5,Complete
2020-08-13,1887,89,3,33,72,2197.5,5,Complete
2020-08-14,1869,63,8,40,40,688.8,5,Complete
2020-08-14,1888,89,3,72,24,325.3,5,Complete
2020-08-15,1870,63,8,53,36,2194.6,5,Complete
2020-08-15,1889,67,2,16,47,480.7,3,Complete
2020-08-16,1871,37,3,45,15,130.5,8,Complete
2020-08-16,1890,67,4,34,24,212.0,3,Complete
2020-08-17,1872,37,3,52,20,1653.0,8,Complete
