SalesID,SalesDate,OrderID,CustomerID,SalesPersonID,ProductID,Quantity,Sales,StoreID,OrderStatus
2077,2020-09-20,14741,25,8,26,21,798.6,1,Complete
2042,2020-09-21,10544,48,1,28,7,304.2,4,Complete
2060,2020-09-21,12064,89,9,2,13,288.3,4,Complete
2078,2020-09-21,14741,25,8,36,18,163.0,1,Complete
2043,2020-09-22,10544,48,1,67,7,453.6,4,Complete
2061,2020-09-22,12064,89,9,21,13,151.2,4,Complete
2079,2020-09-22,14741,25,8,37,25,110.5,1,Complete
2044,2020-09-23,10545,43,1,11,10,263.7,5,Complete
2062,2020-09-23,12064,89,9,53,11,741.5,4,Complete
2080,2020-09-23,14741,25,8,72,22,300.0,1,Complete
2045,2020-09-24,11328,33,3,29,10,1360.5,8,Complete
2063,2020-09-24,12064,89,9,61,28,788.1,4,Complete
2081,2020-09-24,15308,49,6,26,30,885.7,8,Complete
2046,2020-09-25,11328,33,3,72,4,58.6,8,Complete
2064,2020-09-25,12066,39,9,25,22,397.1,6,Complete
2082,2020-09-25,15308,49,6,42,40,465.3,8,Complete
2047,2020-09-26,11347,67,2,16,40,388.2,7,Complete
2065,2020-09-26,12066,39,9,70,17,638.8,6,Complete
2083,2020-09-26,15308,49,6,49,30,517.4,8,Complete
2048,2020-09-27,11347,67,4,34,20,167.7,7,Complete
2066,2020-09-27,12068,56,8,13,11,320.4,8,Complete
2084,2020-09-27,15313,54,3,14,12,360.6,3,Complete
2049,2020-09-28,11347,67,2,46,15,200.5,7,Complete
2067,2020-09-28,12068,56,8,39,11,851.5,8,Complete
2085,2020-09-28,15313,54,3,21,12,160.8,3,Complete
2050,2020-09-29,12025,19,3,24,26,131.0,5,Complete
2068,2020-09-29,12168,65,3,20,6,633.1,8,Complete
2086,2020-09-29,15402,35,3,24,15,86.1,2,Complete
2051,2020-09-30,12025,19,3,29,19,2902.5,5,Complete
2069,2020-09-30,12168,65,3,31,40,373.5,8,Complete
2087,2020-09-30,15402,35,3,40,5,105.4,2,Complete
2224,2020-10-01,10415,37,3,17,2,45.3,5,Complete
2225,2020-10-01,10415,37,3,33,20,516.8,5,Complete
2226,2020-10-01,11382,58,7,52,24,1945.4,2,Complete
2227,2020-10-01,12223,19,3,2,26,461.0,3,Complete
2228,2020-10-01,12223,19,3,11,51,1369.2,3,Complete
2229,2020-10-01,12223,19,3,30,36,797.8,3,Complete
2230,2020-10-01,12223,19,3,58,31,1257.6,3,Complete
2231,2020-10-01,13407,46,3,39,9,529.5,7,Complete
2232,2020-10-02,13637,47,2,3,59,1078.2,7,Complete
2233,2020-10-02,14993,1,8,2,13,269.9,3,Complete
2234,2020-10-02,14993,1,8,46,39,556.4,3,Complete
2235,2020-10-02,15261,78,1,75,139,1104.9,1,Complete
2236,2020-10-02,15563,39,3,15,5,35.7,3,Complete
2237,2020-10-02,15563,39,3,25,4,66.9,3,Complete
2238,2020-10-02,15563,39,3,39,4,285.6,3,Complete
2239,2020-10-02,16294,56,7,16,34,414.9,4,Complete
2240,2020-10-02,16294,56,7,23,23,269.5,4,Complete
2241,2020-10-02,16294,56,7,62,23,766.8,4,Complete
2242,2020-10-02,16294,56,7,77,11,186.4,4,Complete
2243,2020-10-03,13613,46,2,74,16,545.0,3,Complete
2244,2020-10-03,15179,56,7,41,23,251.0,9,Complete
2245,2020-10-03,15179,56,7,51,17,1922.7,9,Complete
2246,2020-10-03,15179,56,7,77,24,331.9,9,Complete
2247,2020-10-04,12027,49,6,24,34,185.4,7,Complete
2248,2020-10-04,12027,49,6,25,15,239.3,7,Complete
2249,2020-10-04,13705,38,3,33,11,276.2,5,Complete
2250,2020-10-04,13705,38,3,71,11,338.8,5,Complete
2251,2020-10-04,15266,44,8,25,50,837.5,6,Complete
2252,2020-10-04,15266,44,8,51,20,2445.4,6,Complete
2253,2020-10-04,15266,44,8,54,24,990.8,6,Complete
2254,2020-10-05,12026,15,2,11,10,236.5,6,Complete
2255,2020-10-05,12026,15,2,46,5,54.5,6,Complete
2256,2020-10-05,12040,23,6,47,31,945.9,1,Complete
2257,2020-10-05,12040,23,6,59,12,114.6,1,Complete
2258,2020-10-05,13720,25,8,59,34,281.3,1,Complete
2259,2020-10-05,13720,25,8,73,22,25.0,1,Complete
2260,2020-10-06,10506,39,9,25,18,265.9,6,Complete
2261,2020-10-06,10506,39,9,70,14,430.5,6,Complete
2262,2020-10-07,12016,39,3,21,45,462.9,6,Complete
2263,2020-10-07,12016,39,3,49,24,539.4,6,Complete
2264,2020-10-07,13747,63,8,9,14,603.5,7,Complete
2265,2020-10-07,13747,63,8,16,44,391.5,7,Complete
2266,2020-10-07,13747,63,8,27,107,4574.0,7,Complete
2267,2020-10-07,13747,63,8,33,14,402.0,7,Complete
2268,2020-10-07,13747,63,8,60,75,411.3,7,Complete
2269,2020-10-08,13606,91,8,31,32,295.5,6,Complete
2270,2020-10-09,13606,91,8,58,16,836.3,6,Complete
2271,2020-10-10,13765,24,7,4,16,391.1,5,Complete
2272,2020-10-11,13765,24,7,72,26,346.9,5,Complete
2273,2020-10-12,13765,24,7,73,26,32.1,5,Complete
2274,2020-10-13,14690,63,8,35,122,663.0,1,Complete
2275,2020-10-14,14690,63,8,62,49,1330.5,1,Complete
2276,2020-10-15,15292,37,3,45,13,125.8,2,Complete
2277,2020-10-16,15292,37,3,52,17,1562.3,2,Complete
2278,2020-10-17,15292,37,3,53,34,2373.8,2,Complete
2279,2020-10-18,10329,75,1,19,10,85.0,9,Complete
2280,2020-10-19,10329,75,1,30,8,196.9,9,Complete
2281,2020-10-20,10329,75,1,38,20,1547.2,9,Complete
2282,2020-10-21,10329,75,1,56,12,481.6,9,Complete
2283,2020-10-22,10379,61,2,41,8,74.6,9,Complete
2284,2020-10-23,10379,61,2,63,16,325.6,9,Complete
2285,2020-10-24,10379,61,2,65,20,200.0,9,Complete
2286,2020-10-25,13679,32,1,19,45,363.8,9,Complete
2287,2020-10-26,13679,32,1,65,39,387.4,9,Complete
2288,2020-10-27,13679,32,1,71,2,54.1,9,Complete
2289,2020-10-28,11097,37,9,58,78,4076.7,7,Complete
2290,2020-10-29,11097,37,9,71,100,3130.8,7,Complete
2291,2020-10-30,16761,1,8,7,14,509.5,1,Complete
2292,2020-10-31,16761,1,8,16,17,151.0,1,Complete
2293,2020-11-01,16761,1,8,41,6,54.4,1,Complete
2294,2020-11-01,11911,68,6,2,11,166.7,1,Complete
2295,2020-11-01,11911,68,6,46,34,397.2,1,Complete
2296,2020-11-02,11911,68,6,76,2,672.0,1,Complete
2297,2020-11-02,13315,27,6,40,1,24.9,5,Complete
2298,2020-11-02,16779,40,5,20,6,512.0,9,Complete
2299,2020-11-02,16779,40,5,52,6,463.4,9,Complete
2300,2020-11-02,16779,40,5,76,22,8325.8,9,Complete
2301,2020-11-02,16921,80,1,39,25,1297.8,1,Complete
2302,2020-11-03,11684,16,3,5,26,143.2,4,Complete
2303,2020-11-03,11684,16,3,9,50,1802.6,4,Complete
2304,2020-11-05,15520,5,3,24,10,44.2,1,Complete
2305,2020-11-05,15520,5,3,55,17,751.2,1,Complete
2306,2020-11-05,15520,5,3,75,26,195.0,1,Complete
2307,2020-11-06,10508,56,8,13,10,240.9,8,Complete
2308,2020-11-06,10508,56,8,39,10,640.2,8,Complete
2309,2020-11-06,13641,54,3,14,12,347.1,1,Complete
2310,2020-11-06,13641,54,3,21,12,154.8,1,Complete
2311,2020-11-07,15386,23,6,40,11,215.6,6,Complete
2312,2020-11-07,15397,82,1,65,18,149.7,7,Complete
2313,2020-11-07,15397,82,1,66,12,209.6,7,Complete
2314,2020-11-07,15397,82,1,69,12,19.7,7,Complete
2315,2020-11-08,10539,63,8,13,8,199.1,9,Complete
2316,2020-11-08,10539,63,8,21,15,163.7,9,Complete
2317,2020-11-08,10539,63,8,33,15,414.6,9,Complete
2318,2020-11-08,10539,63,8,49,6,125.4,9,Complete
2319,2020-11-08,11397,25,8,23,47,489.3,7,Complete
2320,2020-11-08,11397,25,8,26,28,1086.7,7,Complete
2321,2020-11-09,11397,25,8,36,23,212.6,7,Complete
2322,2020-11-10,11397,25,8,37,33,148.9,7,Complete
2323,2020-11-11,11397,25,8,72,29,403.6,7,Complete
2324,2020-11-12,15359,80,1,39,21,1322.8,9,Complete
2325,2020-11-13,15359,80,1,53,51,3084.8,9,Complete
2326,2020-11-14,15359,80,1,61,26,675.1,9,Complete
2327,2020-11-15,15359,80,1,71,31,838.1,9,Complete
2328,2020-11-16,15343,51,5,12,18,224.6,3,Complete
2329,2020-11-17,15343,51,1,16,19,231.5,3,Complete
2330,2020-11-18,15343,51,1,64,7,299.3,3,Complete
2331,2020-11-19,15343,51,1,74,35,1403.8,3,Complete
2332,2020-11-20,12007,32,1,19,34,350.1,7,Complete
2333,2020-11-21,12007,32,1,65,30,379.5,7,Complete
2334,2020-11-22,12007,32,1,71,2,68.9,7,Complete
2343,2020-11-22,13795,19,9,52,85,6318.9,5,Complete
2335,2020-11-23,15316,87,8,14,18,421.9,6,Complete
2344,2020-11-23,15429,59,4,36,35,314.0,9,Complete
2336,2020-11-24,15527,67,2,16,48,437.4,7,Complete
2345,2020-11-24,15429,59,4,40,18,407.8,9,Complete
2337,2020-11-25,15527,67,4,34,24,188.9,7,Complete
2346,2020-11-25,11253,50,5,55,14,476.6,3,Complete
2338,2020-11-26,15527,67,2,46,18,225.9,7,Complete
2347,2020-11-26,11253,50,5,68,19,240.2,3,Complete
2339,2020-11-27,10416,32,1,19,20,187.6,6,Complete
2348,2020-11-27,11253,50,5,69,10,19.0,3,Complete
2340,2020-11-28,10416,32,1,53,10,553.2,6,Complete
2341,2020-11-29,10416,32,1,57,20,374.8,6,Complete
2342,2020-11-30,13795,19,9,36,30,221.7,5,Complete
2349,2020-12-01,13891,39,3,15,5,29.0,1,Complete
2350,2020-12-01,13891,39,3,25,4,54.4,1,Complete
2351,2020-12-01,13891,39,3,39,4,232.4,1,Complete
2352,2020-12-02,11085,63,7,39,64,4389.6,5,Complete
2353,2020-12-02,11085,63,7,60,65,343.9,5,Complete
2354,2020-12-02,11901,46,3,30,4,121.6,1,Complete
2355,2020-12-02,11901,46,3,54,19,884.7,1,Complete
2356,2020-12-02,13411,34,3,13,42,1165.4,1,Complete
2357,2020-12-02,13411,34,3,65,22,251.9,1,Complete
2358,2020-12-02,13411,34,3,68,21,289.1,1,Complete
2359,2020-12-02,16831,32,1,7,21,815.3,1,Complete
2360,2020-12-02,16831,32,5,12,24,233.6,1,Complete
2361,2020-12-02,16831,32,1,24,94,360.7,1,Complete
2362,2020-12-02,16831,32,1,27,35,1318.7,1,Complete
2363,2020-12-02,16831,32,1,31,28,225.6,1,Complete
2364,2020-12-02,16831,32,1,63,41,760.7,1,Complete
2365,2020-12-03,10448,79,8,26,6,195.2,8,Complete
2366,2020-12-03,10448,79,8,40,20,373.0,8,Complete
2367,2020-12-03,10476,35,3,55,2,75.3,6,Complete
2368,2020-12-03,10476,35,3,70,12,313.7,6,Complete
2369,2020-12-03,13473,79,8,51,16,1913.4,3,Complete
2370,2020-12-03,16417,73,3,33,9,235.4,7,Complete
2371,2020-12-03,16417,73,3,59,10,81.8,7,Complete
2372,2020-12-03,16772,63,8,50,26,461.0,2,Complete
2373,2020-12-04,13703,11,2,7,27,1120.7,3,Complete
2374,2020-12-04,13703,11,2,56,18,748.6,3,Complete
2375,2020-12-05,13672,37,3,2,47,985.5,2,Complete
2376,2020-12-05,13672,37,3,16,51,488.7,2,Complete
2377,2020-12-05,13672,37,3,29,25,3348.2,2,Complete
2378,2020-12-05,13672,37,3,61,93,2502.6,2,Complete
2379,2020-12-08,12015,80,1,39,23,1785.0,5,Complete
2380,2020-12-08,12015,80,1,53,59,4396.8,5,Complete
2381,2020-12-08,12015,80,1,61,29,927.8,5,Complete
2382,2020-12-08,12015,80,1,71,35,1165.8,5,Complete
2383,2020-12-10,12065,51,1,62,3,95.1,5,Complete
2384,2020-12-12,15361,39,9,59,32,258.8,1,Complete
2385,2020-12-15,10307,48,1,62,10,272.7,7,Complete
2386,2020-12-15,10307,48,1,68,3,38.5,7,Complete
2387,2020-12-17,13746,82,1,20,49,4501.4,6,Complete
2388,2020-12-17,13746,82,1,28,44,2122.7,6,Complete
2389,2020-12-17,13746,82,1,56,87,3469.1,6,Complete
2390,2020-12-17,13746,82,1,65,49,562.5,6,Complete
2391,2020-12-17,13746,82,1,75,62,476.8,6,Complete
2392,2020-12-20,15409,51,1,62,3,89.8,9,Complete
2393,2020-12-22,15425,12,4,35,3,19.2,5,Complete
2394,2020-12-22,15425,12,2,41,9,88.8,5,Complete
2395,2020-12-22,15425,12,2,68,6,78.6,5,Complete
2396,2020-12-30,11404,89,2,4,32,823.7,4,Complete
2397,2020-12-30,11404,89,2,8,64,1538.0,4,Complete
2398,2020-12-31,12994,65,2,5,13,74.7,4,Complete
2399,2020-12-31,12994,65,2,7,16,630.9,4,Complete
2400,2020-12-31,12994,65,2,56,2,71.1,4,Complete
2846,2021-01-01,16608,32,1,36,21,148.6,8,Incomplete
2847,2021-01-01,16608,32,1,68,6,66.5,8,Incomplete
2848,2021-01-01,16608,32,1,69,21,43.1,8,Incomplete
2849,2021-01-01,16635,34,3,31,10,84.7,5,Pending
2850,2021-01-01,16635,34,3,38,5,386.3,5,Pending
2889,2021-01-02,10810,42,1,70,5,132.5,1,Pending
2919,2021-01-02,10999,56,7,51,15,1477.1,9,Pending
2949,2021-01-02,11373,63,7,36,13,109.8,3,Complete
2979,2021-01-02,11529,89,2,54,66,2993.1,9,Complete
3009,2021-01-02,11622,62,3,8,35,596.6,2,Complete
3010,2021-01-02,11622,62,3,30,18,466.4,2,Complete
3011,2021-01-02,11622,62,3,75,49,317.7,2,Complete
3012,2021-01-02,11957,60,5,21,9,89.0,7,Complete
3013,2021-01-02,11957,60,5,51,15,1398.4,7,Complete
3014,2021-01-02,12073,32,1,21,36,437.1,3,Complete
3015,2021-01-02,12073,32,4,32,45,991.9,3,Complete
3016,2021-01-02,12073,32,1,61,14,438.6,3,Complete
3017,2021-01-02,12091,54,3,59,2,16.7,1,Complete
3018,2021-01-02,12144,4,2,11,12,308.9,4,Complete
3019,2021-01-02,12144,4,2,42,10,126.3,4,Complete
3020,2021-01-02,12144,4,2,72,5,57.2,4,Complete
3021,2021-01-02,12159,63,7,16,66,651.7,9,Complete
3022,2021-01-02,12159,63,7,24,31,132.3,9,Complete
3023,2021-01-02,12159,63,7,30,66,1830.4,9,Complete
3024,2021-01-02,12159,63,7,74,40,1163.6,9,Complete
3025,2021-01-02,12170,85,5,71,24,755.1,1,Complete
3026,2021-01-02,12170,85,5,72,8,96.8,1,Complete
3027,2021-01-02,12227,9,5,54,18,808.0,7,Complete
3028,2021-01-02,12241,63,7,8,64,1361.5,1,Complete
3029,2021-01-02,12241,63,7,19,73,765.1,1,Complete
3030,2021-01-02,12241,63,7,42,8,126.4,1,Complete
3031,2021-01-02,12257,1,7,47,13,301.8,7,Complete
3032,2021-01-02,12265,44,7,20,20,1628.7,5,Complete
3033,2021-01-02,12265,44,7,69,19,36.5,5,Complete
3034,2021-01-02,12265,44,7,76,4,1640.4,5,Complete
3035,2021-01-02,12297,2,3,14,3,81.0,7,Complete
3036,2021-01-02,12297,2,3,42,6,99.7,7,Complete
3037,2021-01-02,12297,2,3,60,11,59.7,7,Complete
3038,2021-01-02,12315,1,8,28,16,917.5,5,Complete
3039,2021-01-02,12315,1,8,39,22,1525.9,5,Complete
3040,2021-01-02,12315,1,8,46,2,27.5,5,Complete
3041,2021-01-02,12335,23,6,40,30,662.7,5,Complete
3042,2021-01-02,12335,23,6,42,30,505.7,5,Complete
3043,2021-01-02,12335,23,6,51,20,2211.8,5,Complete
3044,2021-01-02,12374,1,7,3,6,139.5,4,Complete
3045,2021-01-02,12374,1,7,76,14,6919.9,4,Complete
3046,2021-01-02,12406,31,9,6,31,127.2,6,Complete
3047,2021-01-02,12406,31,9,30,15,357.7,6,Complete
3048,2021-01-02,12406,31,9,76,20,8403.6,6,Complete
3049,2021-01-02,12441,19,3,41,27,286.5,1,Complete
3050,2021-01-02,12441,19,3,52,14,1347.7,1,Complete
3051,2021-01-02,12441,19,3,61,18,576.0,1,Complete
3052,2021-01-02,12441,19,3,62,14,509.5,1,Complete
3053,2021-01-02,12460,63,8,19,45,445.5,1,Complete
3054,2021-01-02,12460,63,8,75,36,313.7,1,Complete
3055,2021-01-02,12488,32,1,38,32,2460.1,8,Complete
3056,2021-01-02,12488,32,1,62,22,569.2,8,Complete
3057,2021-01-02,12520,16,3,5,32,231.4,1,Complete
3058,2021-01-02,12520,16,3,9,3,142.0,1,Complete
3059,2021-01-02,12571,46,3,39,7,504.2,1,Complete
3060,2021-01-02,12584,37,3,11,48,1072.8,4,Complete
3061,2021-01-02,12584,37,3,29,72,7716.3,4,Complete
3062,2021-01-02,12592,63,8,50,22,392.8,2,Complete
3063,2021-01-02,12595,41,4,42,9,142.0,5,Complete
3064,2021-01-02,12595,41,4,43,9,138.1,5,Complete
3065,2021-01-02,12595,41,4,67,21,1605.5,5,Complete
3066,2021-01-02,12619,11,3,59,4,41.3,9,Complete
3067,2021-01-02,12637,79,8,51,17,1522.8,7,Complete
3068,2021-01-02,12643,26,8,29,13,1803.1,3,Complete
3069,2021-01-02,12647,23,6,8,18,317.3,7,Complete
3070,2021-01-02,12647,23,6,75,11,82.2,7,Complete
3071,2021-01-02,12722,23,6,76,52,24586.9,2,Complete
3072,2021-01-02,12747,68,6,2,12,252.8,7,Complete
3073,2021-01-02,12747,68,6,46,35,568.2,7,Complete
3074,2021-01-02,12747,68,6,76,2,933.8,7,Complete
3075,2021-01-02,12846,84,5,10,24,177.8,6,Complete
3076,2021-01-02,12846,84,5,54,7,239.0,6,Complete
3077,2021-01-02,12855,84,5,7,16,695.7,5,Complete
3078,2021-01-02,12855,84,5,46,20,266.9,5,Complete
3079,2021-01-02,12855,84,5,72,40,570.7,5,Complete
3080,2021-01-02,12857,46,9,21,39,369.6,7,Complete
3081,2021-01-02,12857,46,9,30,28,734.4,7,Complete
3082,2021-01-02,12857,46,9,55,59,1998.4,7,Complete
3083,2021-01-02,12882,35,9,11,6,154.6,2,Complete
3084,2021-01-02,12882,35,9,51,29,2549.7,2,Complete
3085,2021-01-02,12882,35,9,74,18,449.2,2,Complete
3086,2021-01-02,12929,24,7,4,13,240.8,9,Complete
3087,2021-01-02,12929,24,7,72,21,212.3,9,Complete
3088,2021-01-02,12929,24,7,73,21,19.6,9,Complete
3089,2021-01-02,12941,43,1,11,9,295.3,1,Complete
3090,2021-01-02,12956,25,8,30,20,626.0,6,Complete
3091,2021-01-02,12956,25,8,62,15,571.8,6,Complete
3092,2021-01-02,12967,20,4,14,13,320.4,7,Complete
3093,2021-01-02,12967,20,4,42,33,500.8,7,Complete
3094,2021-01-02,12996,17,7,2,38,970.1,6,Complete
3095,2021-01-02,12996,17,7,41,27,320.3,6,Complete
3096,2021-01-02,13007,73,9,24,14,68.0,7,Complete
3097,2021-01-02,13007,73,9,59,7,73.6,7,Complete
3098,2021-01-02,13031,67,3,19,16,155.9,1,Complete
3099,2021-01-02,13031,67,3,70,21,648.9,1,Complete
3100,2021-01-02,13048,23,6,41,9,77.8,8,Complete
3101,2021-01-02,13048,23,6,62,65,1839.1,8,Complete
3102,2021-01-02,13092,7,5,31,50,498.8,2,Complete
3103,2021-01-02,13099,127,3,3,14,292.6,9,Complete
3104,2021-01-02,13099,127,3,7,10,413.8,9,Complete
3105,2021-01-02,13099,127,3,54,50,1986.2,9,Complete
3106,2021-01-02,13103,79,5,35,30,189.0,3,Complete
3107,2021-01-02,13103,79,7,61,120,3351.5,3,Complete
3108,2021-01-02,13103,79,7,69,65,125.8,3,Complete
3109,2021-01-02,13104,89,3,56,5,207.9,4,Complete
3110,2021-01-02,13104,89,3,63,22,480.3,4,Complete
3111,2021-01-02,13104,89,3,75,28,242.1,4,Complete
3112,2021-01-02,13106,32,1,27,45,2163.6,6,Complete
3113,2021-01-02,13106,32,1,71,8,263.7,6,Complete
3114,2021-01-02,13109,35,3,13,70,1651.8,9,Complete
3115,2021-01-02,13109,35,3,59,41,353.5,9,Complete
3116,2021-01-02,13110,82,1,77,5,80.6,1,Complete
3117,2021-01-02,13113,51,1,16,36,398.2,3,Complete
3118,2021-01-02,13113,51,1,59,24,223.1,3,Complete
3177,2021-01-02,13759,63,8,36,37,345.6,9,Complete
3178,2021-01-02,13763,54,3,59,2,18.0,3,Complete
3179,2021-01-02,13845,1,7,28,22,1101.2,5,Complete
3180,2021-01-02,13845,1,7,62,13,440.0,5,Complete
3181,2021-01-02,13873,80,1,18,28,911.3,3,Complete
3182,2021-01-02,13873,80,1,29,28,3767.5,3,Complete
3183,2021-01-02,13873,80,1,39,33,2231.1,3,Complete
3184,2021-01-02,13890,58,7,52,20,1452.4,1,Complete
3185,2021-01-02,13898,46,3,26,59,2326.3,8,Complete
3186,2021-01-02,13898,46,3,72,29,378.6,8,Complete
3187,2021-01-02,13914,37,9,17,33,838.4,4,Complete
3188,2021-01-02,13914,37,9,56,18,749.7,4,Complete
3189,2021-01-02,13937,44,7,20,23,2233.3,7,Complete
3190,2021-01-02,13937,44,7,69,22,50.3,7,Complete
3191,2021-01-02,13937,44,7,76,4,1956.0,7,Complete
3192,2021-01-02,13938,80,1,52,27,2587.3,8,Complete
3193,2021-01-02,13938,80,1,58,34,1816.5,8,Complete
3194,2021-01-02,13950,81,2,4,20,510.8,1,Complete
3195,2021-01-02,13950,81,2,55,20,933.3,1,Complete
3196,2021-01-02,13950,81,2,62,10,327.5,1,Complete
3197,2021-01-02,14070,19,3,4,25,662.0,1,Complete
3198,2021-01-02,14070,19,3,11,5,172.0,1,Complete
3199,2021-01-02,14072,62,3,30,13,373.3,2,Complete
3200,2021-01-02,14072,62,3,40,5,107.7,2,Complete
3201,2021-01-02,14072,62,3,55,11,499.7,2,Complete
3202,2021-01-02,14072,62,3,60,13,83.8,2,Complete
3203,2021-01-02,14080,37,9,65,43,345.0,1,Complete
3204,2021-01-02,14080,37,9,75,21,136.1,1,Complete
3205,2021-01-02,14088,79,7,40,52,1212.7,8,Complete
3206,2021-01-02,14098,49,6,40,3,45.2,8,Complete
3207,2021-01-02,14105,19,9,25,36,508.4,5,Complete
3208,2021-01-02,14105,19,9,75,18,135.9,5,Complete
3209,2021-01-02,14108,1,8,3,17,373.4,8,Complete
3210,2021-01-02,14108,1,8,39,111,6647.9,8,Complete
3211,2021-01-02,14122,5,9,41,12,115.9,2,Complete
3212,2021-01-02,14130,62,3,8,33,630.2,1,Complete
3213,2021-01-02,14130,62,3,30,16,464.5,1,Complete
3214,2021-01-02,14130,62,3,75,46,334.2,1,Complete
3215,2021-01-02,14227,63,7,24,7,28.5,7,Complete
3216,2021-01-02,14231,29,5,25,5,58.8,1,Complete
3217,2021-01-02,14241,37,9,29,79,9503.6,1,Complete
3218,2021-01-02,14241,37,9,30,36,854.4,1,Complete
3219,2021-01-02,14247,34,3,13,50,1514.4,7,Complete
3220,2021-01-02,14247,34,3,65,26,324.9,7,Complete
3221,2021-01-02,14247,34,3,68,25,375.7,7,Complete
3222,2021-01-02,14256,37,3,11,44,1069.2,6,Complete
3223,2021-01-02,14256,37,3,29,66,7690.1,6,Complete
3224,2021-01-02,14284,73,9,7,8,278.5,4,Complete
3225,2021-01-02,14284,73,9,13,20,420.3,4,Complete
3226,2021-01-02,14290,37,9,10,31,186.9,1,Complete
3227,2021-01-02,14290,37,9,24,31,129.2,1,Complete
3228,2021-01-02,14290,37,9,77,49,603.7,1,Complete
3229,2021-01-02,14324,19,3,75,40,334.8,4,Complete
3230,2021-01-02,14327,19,9,13,92,2558.2,7,Complete
3231,2021-01-02,14327,19,9,57,16,384.5,7,Complete
3232,2021-01-02,14348,73,9,26,7,226.0,8,Complete
3233,2021-01-02,14348,73,9,76,7,3017.1,8,Complete
3234,2021-01-02,14366,34,9,19,33,278.8,6,Complete
3235,2021-01-02,14366,34,9,69,28,51.0,6,Complete
3236,2021-01-02,14394,23,6,76,55,25392.8,4,Complete
3237,2021-01-02,14415,46,9,7,15,579.2,5,Complete
3238,2021-01-02,14415,46,9,13,10,236.9,5,Complete
3239,2021-01-02,14471,20,4,16,22,232.2,1,Complete
3240,2021-01-02,14471,20,4,48,72,2383.3,1,Complete
3241,2021-01-02,14493,41,4,55,9,336.1,3,Complete
3242,2021-01-02,14493,41,4,76,18,6740.9,3,Complete
3243,2021-01-02,14568,41,5,15,15,89.0,8,Complete
3244,2021-01-02,14568,41,5,28,10,432.8,8,Complete
3245,2021-01-02,14588,37,3,24,9,36.8,8,Complete
3246,2021-01-02,14588,37,3,53,6,298.2,8,Complete
3247,2021-01-02,14615,17,5,32,24,428.1,5,Complete
3248,2021-01-02,14615,17,7,36,59,506.2,5,Complete
3249,2021-01-02,14647,45,1,15,12,75.3,7,Complete
3250,2021-01-02,14647,45,1,75,25,174.2,7,Complete
3251,2021-01-02,14668,17,7,2,38,727.1,8,Complete
3252,2021-01-02,14668,17,7,41,27,240.1,8,Complete
3253,2021-01-02,14696,81,2,20,18,1627.8,6,Complete
3254,2021-01-02,14711,48,1,62,9,298.6,1,Complete
3255,2021-01-02,14711,48,1,68,3,46.8,1,Complete
3256,2021-01-02,14712,2,2,69,1,2.0,2,Complete
3257,2021-01-02,14712,2,2,70,6,166.1,2,Complete
3258,2021-01-02,14724,87,8,71,33,1069.7,4,Complete
3259,2021-01-02,14730,8,5,4,24,519.3,1,Complete
3260,2021-01-02,14730,8,5,57,16,313.1,1,Complete
3261,2021-01-02,14730,8,5,75,51,451.7,1,Complete
3262,2021-01-02,14767,61,3,26,6,247.2,7,Complete
3263,2021-01-02,14767,61,9,35,20,158.9,7,Complete
3264,2021-01-02,14767,61,3,77,20,305.0,7,Complete
3265,2021-01-02,14769,32,4,35,4,28.8,9,Complete
3266,2021-01-02,14776,89,3,56,6,254.0,6,Complete
3267,2021-01-02,14776,89,3,63,27,600.3,6,Complete
3268,2021-01-02,14776,89,3,75,33,290.6,6,Complete
3269,2021-01-02,14778,32,1,27,55,2118.3,8,Complete
3270,2021-01-02,14778,32,1,71,10,264.0,8,Complete
3271,2021-01-02,14785,51,1,16,28,293.9,5,Complete
3272,2021-01-02,14785,51,1,59,19,167.6,5,Complete
3273,2021-01-02,14785,51,1,60,66,398.4,5,Complete
3274,2021-01-02,14785,51,1,71,14,501.7,5,Complete
3275,2021-01-02,14797,32,1,59,33,348.5,7,Complete
3276,2021-01-02,14799,51,1,21,43,408.7,9,Complete
3277,2021-01-02,14799,51,1,22,40,136.0,9,Complete
3278,2021-01-02,14801,1,8,19,5,59.9,1,Complete
3279,2021-01-02,14801,1,8,23,11,128.4,1,Complete
3280,2021-01-02,14801,1,8,70,21,694.9,1,Complete
3281,2021-01-02,14801,1,8,71,16,628.8,1,Complete
3282,2021-01-02,14809,30,4,29,24,3276.1,9,Complete
3283,2021-01-02,14809,30,4,64,11,382.6,9,Complete
3284,2021-01-02,14810,39,3,55,14,454.1,1,Complete
3285,2021-01-02,14810,39,3,76,40,14790.7,1,Complete
3286,2021-01-02,14817,62,3,11,10,281.8,7,Complete
3287,2021-01-02,14817,62,9,50,24,400.5,7,Complete
3288,2021-01-02,14817,62,3,56,59,2282.2,7,Complete
3289,2021-01-02,14820,86,8,69,20,42.8,1,Complete
3290,2021-01-02,14820,86,8,70,15,480.3,1,Complete
3291,2021-01-02,14824,32,1,18,4,115.4,4,Complete
3292,2021-01-02,14824,32,4,43,18,262.0,4,Complete
3293,2021-01-02,14824,32,1,46,18,260.0,4,Complete
3294,2021-01-02,14827,61,3,19,37,351.8,7,Complete
3295,2021-01-02,14827,61,3,39,25,1661.8,7,Complete
